group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Donations and volunteering,summary_word_count,24,15.416666666666666,15.5,2.4122273068079934,9.0,13.0,14.0,15.5,17.0,18.7,20.0
information_type,Donations and volunteering,summary_char_length,24,101.08333333333333,102.5,15.623050603032928,49.0,90.6,92.75,102.5,110.5,117.8,126.0
information_type,Donations and volunteering,summary_sentence_count,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Infrastructure and utilities,reward,40,0.6377056335367454,0.6077169261376063,0.08525771988584668,0.539362781020728,0.5529389044394095,0.578992550550745,0.6077169261376063,0.6952815600455954,0.7838475115597248,0.8591668631633123
information_type,Infrastructure and utilities,relevance,40,0.7847919657826423,0.787806823849678,0.04285309757334271,0.6823244988918304,0.7261853992938996,0.7652613818645477,0.787806823849678,0.8153290897607803,0.831100606918335,0.8786184191703796
information_type,Infrastructure and utilities,factuality,40,0.566113782051282,0.5333333333333333,0.13681649869641543,0.3583333333333333,0.42454545454545456,0.48375,0.5333333333333333,0.6181818181818182,0.7725,0.9125
information_type,Infrastructure and utilities,role_coverage,40,0.6125,0.5,0.23985839839799497,0.0,0.5,0.5,0.5,0.625,1.0,1.0
information_type,Infrastructure and utilities,urgency,40,0.495,0.5,0.16938803881120912,0.0,0.4,0.4,0.5,0.5,0.5,1.0
information_type,Infrastructure and utilities,summary_word_count,40,17.125,17.0,2.6907962790565576,9.0,15.0,16.0,17.0,18.0,21.0,23.0
information_type,Infrastructure and utilities,summary_char_length,40,115.15,115.0,18.994668617731552,66.0,93.0,103.75,115.0,125.0,133.20000000000002,163.0
information_type,Infrastructure and utilities,summary_sentence_count,40,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Not applicable,reward,3,0.5977487993360769,0.5928789936683394,0.018959209995465815,0.5816995092413642,0.5839354061267592,0.5872892514548518,0.5928789936683394,0.6057734443834333,0.6135101148124897,0.6186678950985273
information_type,Not applicable,relevance,3,0.7756747802098592,0.7718620598316193,0.03780493651292781,0.7399206757545471,0.7463089525699617,0.7558913677930832,0.7718620598316193,0.7935518324375153,0.8065656960010529,0.8152416050434113
information_type,Not applicable,factuality,3,0.505050505050505,0.49090909090909085,0.024493647783802336,0.49090909090909085,0.49090909090909085,0.49090909090909085,0.49090909090909085,0.5121212121212121,0.5248484848484849,0.5333333333333333
information_type,Not applicable,role_coverage,3,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
information_type,Not applicable,urgency,3,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
information_type,Not applicable,summary_word_count,3,15.0,15.0,1.0,14.0,14.200000000000001,14.5,15.0,15.5,15.8,16.0
information_type,Not applicable,summary_char_length,3,105.33333333333333,105.0,7.505553499465135,98.0,99.4,101.5,105.0,109.0,111.4,113.0
information_type,Not applicable,summary_sentence_count,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Not labeled,reward,19,0.5578903126589192,0.5681250238418579,0.059602824214808656,0.40932961603005724,0.4630058113824237,0.5444167012450369,0.5681250238418579,0.5994017704480734,0.611107716679573,0.6209298904125506
information_type,Not labeled,relevance,19,0.7788192731769461,0.7946429252624512,0.05285985413726277,0.6741079539060593,0.7011388182640075,0.7468574866652489,0.7946429252624512,0.8218442052602768,0.8283421516418458,0.83879154920578
information_type,Not labeled,factuality,19,0.4759511102932155,0.475,0.07032762862457353,0.3,0.40365384615384614,0.4336363636363636,0.475,0.5333333333333333,0.5405128205128205,0.58
information_type,Not labeled,role_coverage,19,0.4473684210526316,0.5,0.1576508838211529,0.0,0.4,0.5,0.5,0.5,0.5,0.5
information_type,Not labeled,urgency,19,0.3842105263157895,0.4,0.17721035176289737,0.0,0.0,0.4,0.4,0.5,0.5,0.5
