group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
role_label,Firefighter/EMS,summary_char_length,10,116.7,111.0,21.914226733638888,90.0,92.7,100.75,111.0,134.0,148.1,149.0
role_label,Firefighter/EMS,summary_sentence_count,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
role_label,Police,reward,216,0.6014025920089179,0.5974216019113858,0.06496380593472294,0.4066811390898444,0.5167739386359851,0.5757304148605237,0.5974216019113858,0.6191918596625328,0.6984797012251922,0.8569392845034599
role_label,Police,relevance,216,0.780358857785662,0.7844477593898773,0.035469833172800884,0.6741079539060593,0.7358928024768829,0.7576090022921562,0.7844477593898773,0.8053797781467438,0.823226809501648,0.8575604856014252
role_label,Police,factuality,216,0.5229845103456214,0.5333333333333333,0.06529571811452521,0.4076923076923077,0.43999999999999995,0.475,0.5333333333333333,0.5545454545454546,0.6,0.8133333333333334
role_label,Police,role_coverage,216,0.4976851851851852,0.5,0.11307216449750837,0.0,0.5,0.5,0.5,0.5,0.5,1.0
role_label,Police,urgency,216,0.48996913580246915,0.5,0.2478375709517634,0.0,0.0,0.4,0.5,0.5,1.0,1.0
role_label,Police,summary_word_count,216,16.458333333333332,16.0,1.9405405624254817,13.0,14.0,16.0,16.0,17.0,19.0,25.0
role_label,Police,summary_char_length,216,111.19444444444444,110.0,12.935948349074469,84.0,93.0,104.0,110.0,119.0,126.5,154.0
role_label,Police,summary_sentence_count,216,1.0092592592592593,1.0,0.0960010048755906,1.0,1.0,1.0,1.0,1.0,1.0,2.0
role_label,Police/EMS,reward,26,0.506407966588431,0.5523763867196712,0.08765495758674836,0.3630677862465381,0.3716855682771314,0.42490795321762553,0.5523763867196712,0.5670247778544824,0.5963123717560217,0.6257741994659106
role_label,Police/EMS,relevance,26,0.7477386078009238,0.7426908984780312,0.035491499669479946,0.6947573572397232,0.7054966762661934,0.7233163379132748,0.7426908984780312,0.7740891054272652,0.7920320630073547,0.8260215222835541
role_label,Police/EMS,factuality,26,0.4823875590221744,0.46527777777777773,0.055105973698745585,0.42727272727272725,0.4336363636363636,0.43999999999999995,0.46527777777777773,0.5140384615384617,0.55625,0.6266666666666667
role_label,Police/EMS,role_coverage,26,0.3269230769230769,0.5,0.2807955730529843,0.0,0.0,0.0,0.5,0.5,0.5,1.0
role_label,Police/EMS,urgency,26,0.2935897435897436,0.45,0.24000356122713973,0.0,0.0,0.0,0.45,0.5,0.5,0.5
role_label,Police/EMS,summary_word_count,26,15.692307692307692,15.5,2.738893656485856,12.0,13.0,13.0,15.5,17.75,19.0,21.0
role_label,Police/EMS,summary_char_length,26,107.46153846153847,102.0,17.779158066074487,87.0,88.0,93.5,102.0,122.25,132.0,140.0
role_label,Police/EMS,summary_sentence_count,26,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
role_label,Police/Firefighter,reward,24,0.5723128396245204,0.5750005953013897,0.032518802443338136,0.48686136285463966,0.5406066733449697,0.5607575858136018,0.5750005953013897,0.5831097270051638,0.5991171886083497,0.6668872717022896
role_label,Police/Firefighter,relevance,24,0.7629356092462937,0.7598116993904114,0.0315550350374895,0.7088673561811447,0.7195799544453622,0.749790009111166,0.7598116993904114,0.7825482562184334,0.8076098084449768,0.8198391199111938
role_label,Police/Firefighter,factuality,24,0.48114150555327023,0.48878787878787877,0.0859478496618901,0.3583333333333333,0.36554545454545456,0.4125,0.48878787878787877,0.5333333333333333,0.5584615384615383,0.72
role_label,Police/Firefighter,role_coverage,24,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
role_label,Police/Firefighter,urgency,24,0.425,0.4,0.10320936930842799,0.0,0.4,0.4,0.4,0.5,0.5,0.5
role_label,Police/Firefighter,summary_word_count,24,19.125,17.5,3.837033500890567,14.0,16.0,16.0,17.5,21.5,23.7,28.0
role_label,Police/Firefighter,summary_char_length,24,133.875,128.5,26.193780376928846,98.0,109.0,110.5,128.5,152.75,167.8,195.0
role_label,Police/Firefighter,summary_sentence_count,24,1.1666666666666667,1.0,0.3806934938134405,1.0,1.0,1.0,1.0,1.0,2.0,2.0
role_label,Police/Firefighter/EMS,reward,15,0.5548217002916004,0.5989795863628388,0.08268454941245165,0.35554070795575776,0.44356032485630426,0.5148570023006515,0.5989795863628388,0.6104821259829036,0.6186401282747587,0.6209078550338745
role_label,Police/Firefighter/EMS,relevance,15,0.7946211924155553,0.8014611601829529,0.028296972545742118,0.7182115465402603,0.7690790474414826,0.7791674733161926,0.8014611601829529,0.8120902925729752,0.8168762862682343,0.8328480124473572
role_label,Police/Firefighter/EMS,factuality,15,0.49881713178462406,0.4866666666666667,0.07441553138162281,0.41052631578947363,0.4194117647058824,0.43125,0.4866666666666667,0.5333333333333333,0.5729411764705883,0.6818181818181818
role_label,Police/Firefighter/EMS,role_coverage,15,0.36666666666666664,0.5,0.22886885410853172,0.0,0.0,0.25,0.5,0.5,0.5,0.5
role_label,Police/Firefighter/EMS,urgency,15,0.3933333333333333,0.5,0.20517124090680472,0.0,0.0,0.45,0.5,0.5,0.5,0.5
role_label,Police/Firefighter/EMS,summary_word_count,15,22.666666666666668,23.0,3.5790395093549625,16.0,17.8,21.0,23.0,25.0,27.2,28.0
role_label,Police/Firefighter/EMS,summary_char_length,15,157.46666666666667,157.0,21.323584081838543,115.0,127.60000000000001,149.0,157.0,169.5,183.6,189.0
role_label,Police/Firefighter/EMS,summary_sentence_count,15,1.0666666666666667,1.0,0.25819888974716115,1.0,1.0,1.0,1.0,1.0,1.0,2.0
