group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Explosion,relevance,33,0.7974359934980219,0.7958590090274811,0.05086419164776186,0.7099001109600067,0.7239722967147827,0.767589271068573,0.7958590090274811,0.8416451215744019,0.8653666198253631,0.8855989575386047
disaster_type,Explosion,factuality,33,0.5408326564008382,0.5333333333333333,0.09672985087221336,0.42727272727272725,0.43999999999999995,0.49090909090909085,0.5333333333333333,0.5692307692307692,0.6422222222222222,0.85
disaster_type,Explosion,role_coverage,33,0.5303030303030303,0.5,0.277809341641044,0.0,0.10000000000000009,0.5,0.5,0.5,1.0,1.0
disaster_type,Explosion,urgency,33,0.5151515151515151,0.5,0.3465194909031202,0.0,0.0,0.4,0.5,1.0,1.0,1.0
disaster_type,Explosion,summary_word_count,33,16.666666666666668,16.0,2.327373340628157,13.0,14.0,16.0,16.0,18.0,19.8,23.0
disaster_type,Explosion,summary_char_length,33,113.57575757575758,109.0,15.2316083832074,88.0,99.0,106.0,109.0,122.0,130.0,156.0
disaster_type,Explosion,summary_sentence_count,33,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Fire,reward,10,0.5908382501190683,0.6129849659358011,0.12300971451804009,0.38447289400630524,0.46433394175105625,0.5106773602962493,0.6129849659358011,0.6545518584262866,0.6845369273126124,0.8242488709092141
disaster_type,Fire,relevance,10,0.8120947450399398,0.8007764965295792,0.03707188785400004,0.7591639757156372,0.771703839302063,0.7911217659711838,0.8007764965295792,0.8372548297047615,0.8553940862417221,0.8757525086402893
disaster_type,Fire,factuality,10,0.5624203574203575,0.55,0.07778392723837796,0.4555555555555555,0.5045555555555555,0.5158333333333334,0.55,0.5736363636363636,0.6580769230769231,0.7307692307692308
disaster_type,Fire,role_coverage,10,0.5,0.5,0.408248290463863,0.0,0.0,0.125,0.5,0.875,1.0,1.0
disaster_type,Fire,urgency,10,0.33,0.4,0.3301514803843836,0.0,0.0,0.0,0.4,0.5,0.5499999999999998,1.0
disaster_type,Fire,summary_word_count,10,16.7,16.5,2.5841396591085743,13.0,13.899999999999999,15.0,16.5,18.0,20.1,21.0
disaster_type,Fire,summary_char_length,10,116.8,113.5,16.585133905599516,89.0,104.30000000000001,107.25,113.5,124.75,134.6,149.0
disaster_type,Fire,summary_sentence_count,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Floods,reward,61,0.5944268472599423,0.593349411421352,0.06134205287059941,0.4066811390898444,0.561302757114172,0.5736562349730068,0.593349411421352,0.6076913633129813,0.6262468193968137,0.8591668631633123
disaster_type,Floods,relevance,61,0.7782212686343272,0.786156564950943,0.03822590874255776,0.6823244988918304,0.7250627130270004,0.7560886144638062,0.786156564950943,0.804793506860733,0.8260215222835541,0.8369053602218628
disaster_type,Floods,factuality,61,0.5052467932795801,0.475,0.10658462592067669,0.3,0.42727272727272725,0.43999999999999995,0.475,0.5333333333333333,0.6181818181818182,1.0
disaster_type,Floods,role_coverage,61,0.5081967213114754,0.5,0.1441007540660505,0.0,0.5,0.5,0.5,0.5,0.5,1.0
disaster_type,Floods,urgency,61,0.4704918032786885,0.5,0.1595245668594464,0.0,0.4,0.5,0.5,0.5,0.5,1.0
disaster_type,Floods,summary_word_count,61,15.950819672131148,16.0,2.2614613970336137,9.0,13.0,15.0,16.0,17.0,18.0,22.0
disaster_type,Floods,summary_char_length,61,105.01639344262296,104.0,16.712761394892915,49.0,90.0,93.0,104.0,113.0,124.0,154.0
disaster_type,Floods,summary_sentence_count,61,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Haze,reward,11,0.5608845024113266,0.47155477881431584,0.13066074666577723,0.42283024966716765,0.45795069843530656,0.46266454471482166,0.47155477881431584,0.6631825314462185,0.7039725023508072,0.808642441034317
disaster_type,Haze,relevance,11,0.8217682621695779,0.8282641172409058,0.039894665778594886,0.7399206757545471,0.7652292847633362,0.8144447356462479,0.8282641172409058,0.8453231602907181,0.8641246557235718,0.8720642924308777
disaster_type,Haze,factuality,11,0.43124426078971534,0.4,0.07628567874454417,0.3,0.37,0.3888888888888889,0.4,0.475,0.49090909090909085,0.58
disaster_type,Haze,role_coverage,11,0.36363636363636365,0.0,0.45226701686664544,0.0,0.0,0.0,0.0,0.75,1.0,1.0
disaster_type,Haze,urgency,11,0.4636363636363637,0.4,0.18040358795061295,0.4,0.4,0.4,0.4,0.4,0.5,1.0
disaster_type,Haze,summary_word_count,11,13.636363636363637,14.0,1.3618169680781094,12.0,12.0,12.5,14.0,14.5,15.0,16.0
disaster_type,Haze,summary_char_length,11,100.9090909090909,101.0,10.074269655459352,88.0,88.0,93.0,101.0,105.0,114.0,118.0
disaster_type,Haze,summary_sentence_count,11,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Meteorite,reward,29,0.5848825376631833,0.5992232846525999,0.06914064556357452,0.3637872359156608,0.5034092946648597,0.5583292192220688,0.5992232846525999,0.6175038581093152,0.6382031468152999,0.712718482544789
