group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Donations and volunteering,relevance,24,0.6902839006856083,0.6959328822791575,0.06646091470020227,0.5866874147206544,0.6107179372012614,0.6316367710009217,0.6959328822791575,0.7411308571696281,0.7606547708809376,0.820554082095623
information_type,Donations and volunteering,factuality,24,0.4729960138599078,0.471094012260437,0.010038518177281859,0.4660036265850067,0.46846451759338376,0.46915948390960693,0.471094012260437,0.4728371575474739,0.47400917708873747,0.5189252495765686
information_type,Donations and volunteering,role_coverage,24,0.5208333333333334,0.5,0.1793203755891931,0.0,0.5,0.5,0.5,0.5,0.5,1.0
information_type,Donations and volunteering,urgency,24,0.4666666666666667,0.5,0.1809796209201627,0.0,0.4,0.5,0.5,0.5,0.5,1.0
information_type,Donations and volunteering,summary_word_count,24,15.416666666666666,15.5,2.4122273068079934,9.0,13.0,14.0,15.5,17.0,18.7,20.0
information_type,Donations and volunteering,summary_char_length,24,101.08333333333333,102.5,15.623050603032928,49.0,90.6,92.75,102.5,110.5,117.8,126.0
information_type,Donations and volunteering,summary_sentence_count,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Infrastructure and utilities,reward,40,0.5976782979383133,0.5695027351379394,0.07135876866423702,0.493461832255125,0.5338406260199845,0.5497007442545145,0.5695027351379394,0.66402676474303,0.7079612274542451,0.7697276897728443
information_type,Infrastructure and utilities,relevance,40,0.7311803378630429,0.7258983999490738,0.06846865667342374,0.5954959880560636,0.6545515289902688,0.686206018179655,0.7258983999490738,0.7880094386637211,0.8419411687552928,0.8548520073294639
information_type,Infrastructure and utilities,factuality,40,0.48106071874499323,0.47708404064178467,0.011979914063754335,0.47029346227645874,0.47228263318538666,0.47366899996995926,0.47708404064178467,0.4831660985946655,0.49381592571735383,0.5260515213012695
information_type,Infrastructure and utilities,role_coverage,40,0.6125,0.5,0.23985839839799497,0.0,0.5,0.5,0.5,0.625,1.0,1.0
information_type,Infrastructure and utilities,urgency,40,0.495,0.5,0.16938803881120912,0.0,0.4,0.4,0.5,0.5,0.5,1.0
information_type,Infrastructure and utilities,summary_word_count,40,17.125,17.0,2.6907962790565576,9.0,15.0,16.0,17.0,18.0,21.0,23.0
information_type,Infrastructure and utilities,summary_char_length,40,115.15,115.0,18.994668617731552,66.0,93.0,103.75,115.0,125.0,133.20000000000002,163.0
information_type,Infrastructure and utilities,summary_sentence_count,40,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Not applicable,reward,3,0.5663597679138183,0.5686877410113811,0.010711228032256886,0.5546759994328021,0.5574783477485179,0.5616818702220916,0.5686877410113811,0.5722016521543264,0.5743099988400936,0.5757155632972717
information_type,Not applicable,relevance,3,0.7082793474197387,0.7153644293546676,0.029836614848861718,0.6755379229784011,0.6835032242536545,0.6954511761665343,0.7153644293546676,0.7246500596404075,0.7302214378118514,0.7339356899261474
information_type,Not applicable,factuality,3,0.47384798526763916,0.47324076294898987,0.001310800428263021,0.47295090556144714,0.4730088770389557,0.4730958342552185,0.47324076294898987,0.47429652512073517,0.47492998242378237,0.47535228729248047
information_type,Not applicable,role_coverage,3,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
information_type,Not applicable,urgency,3,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
information_type,Not applicable,summary_word_count,3,15.0,15.0,1.0,14.0,14.200000000000001,14.5,15.0,15.5,15.8,16.0
information_type,Not applicable,summary_char_length,3,105.33333333333333,105.0,7.505553499465135,98.0,99.4,101.5,105.0,109.0,111.4,113.0
information_type,Not applicable,summary_sentence_count,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Not labeled,reward,19,0.5261242332882983,0.550371385961771,0.055012383312897005,0.37759559489786626,0.44810382235422724,0.525006080106832,0.550371385961771,0.560980874747038,0.5646450592279435,0.5736546068638564
information_type,Not labeled,relevance,19,0.6830405909273969,0.6977047055959702,0.05433255434426077,0.5816705672070384,0.5954531623423099,0.6535567827522755,0.6977047055959702,0.7235140196979046,0.7350362321734428,0.7409635096788406
information_type,Not labeled,factuality,19,0.48297694796010066,0.48059430718421936,0.010426118273928057,0.4700596034526825,0.47294392585754397,0.47430749237537384,0.48059430718421936,0.4923788756132126,0.4983468115329742,0.5000802278518677
information_type,Not labeled,role_coverage,19,0.4473684210526316,0.5,0.1576508838211529,0.0,0.4,0.5,0.5,0.5,0.5,0.5
information_type,Not labeled,urgency,19,0.3842105263157895,0.4,0.17721035176289737,0.0,0.0,0.4,0.4,0.5,0.5,0.5
information_type,Not labeled,summary_word_count,19,16.263157894736842,16.0,2.4909191802571797,12.0,13.8,14.5,16.0,17.5,19.2,22.0
information_type,Not labeled,summary_char_length,19,114.84210526315789,115.0,16.170147934095294,89.0,99.39999999999999,101.0,115.0,124.0,135.8,145.0
information_type,Not labeled,summary_sentence_count,19,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Other Useful Information,reward,101,0.5759019957577791,0.5665768519788981,0.07362368535980532,0.3467745381593704,0.4742205662280321,0.5497250559180975,0.5665768519788981,0.5918844358623028,0.6813826841115952,0.8030546712875366
information_type,Other Useful Information,relevance,101,0.7290756209670464,0.7284719631075859,0.052777472688706424,0.6087891975417733,0.662582902610302,0.7000966235995292,0.7284719631075859,0.7587184667587279,0.7991448760032653,0.8387894332408905
information_type,Other Useful Information,factuality,101,0.47973379684556827,0.4780828654766083,0.007971411123158632,0.46784985065460205,0.4716736674308777,0.4743531346321106,0.4780828654766083,0.4835856556892395,0.4909374415874481,0.513092041015625
information_type,Other Useful Information,role_coverage,101,0.5346534653465347,0.5,0.23724908579986412,0.0,0.5,0.5,0.5,0.5,1.0,1.0
information_type,Other Useful Information,urgency,101,0.46930693069306934,0.5,0.187479371802567,0.0,0.4,0.4,0.5,0.5,0.5,1.0
information_type,Other Useful Information,summary_word_count,101,16.900990099009903,16.0,3.13529887090545,11.0,13.0,15.0,16.0,18.0,20.0,28.0
information_type,Other Useful Information,summary_char_length,101,115.52475247524752,113.0,19.535400717367402,75.0,93.0,102.0,113.0,124.0,139.0,189.0
information_type,Other Useful Information,summary_sentence_count,101,1.0396039603960396,1.0,0.1959995958775385,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Sympathy and support,reward,24,0.5426450329879299,0.5423726793006063,0.09866940666336829,0.3320178649574518,0.41886285191774364,0.5170278190821409,0.5423726793006063,0.5671333048120141,0.6757578907348215,0.7675825843214988
information_type,Sympathy and support,relevance,24,0.6919485902103284,0.6950035415589808,0.062095419070334286,0.5567897919565439,0.6181609749048947,0.647513073310256,0.6950035415589808,0.7411839578300714,0.7699814084172248,0.7850007563829421
information_type,Sympathy and support,factuality,24,0.47518543899059296,0.4745093286037445,0.004780343357846622,0.4664197266101837,0.47086018621921544,0.47250258922576904,0.4745093286037445,0.47725460678339005,0.480320879817009,0.4887724816799164
information_type,Sympathy and support,role_coverage,24,0.4583333333333333,0.5,0.25180507759266746,0.0,0.0,0.5,0.5,0.5,0.5,1.0
information_type,Sympathy and support,urgency,24,0.45,0.5,0.27662562992324985,0.0,0.0,0.4,0.5,0.5,0.8499999999999996,1.0
information_type,Sympathy and support,summary_word_count,24,16.833333333333332,16.0,4.039658473152173,13.0,14.0,14.75,16.0,16.25,22.899999999999995,28.0
information_type,Sympathy and support,summary_char_length,24,115.70833333333333,108.5,28.834579431898998,91.0,92.6,99.75,108.5,112.0,162.89999999999998,195.0
information_type,Sympathy and support,summary_sentence_count,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
