group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
role_label,EMS,reward,593,0.7294476373518328,0.7715172617137431,0.08126430920974356,0.3717157614976167,0.6310015697429576,0.6786602853238582,0.7715172617137431,0.7875429956614971,0.7978655568957329,0.8164784602820874
role_label,EMS,relevance,593,0.7535755405171097,0.7554308637976647,0.0473161777763279,0.5691359253600239,0.6920158112049103,0.724435231089592,0.7554308637976647,0.7870940834283828,0.8115054726600647,0.8834850251674652
role_label,EMS,factuality,593,0.47674769318928,0.4749946892261505,0.007167713458816876,0.46321210265159607,0.47039976716041565,0.4725101590156555,0.4749946892261505,0.478471040725708,0.48481175303459173,0.5131412744522095
role_label,EMS,role_coverage,593,0.9094997189432266,1.0,0.22792491760415493,0.0,0.5,1.0,1.0,1.0,1.0,1.0
role_label,EMS,urgency,593,0.8230466554243957,1.0,0.29498602214772385,0.0,0.4,0.5,1.0,1.0,1.0,1.0
role_label,EMS,summary_word_count,593,16.178752107925803,16.0,2.0297834213117922,11.0,14.0,15.0,16.0,17.0,19.0,23.0
role_label,EMS,summary_char_length,593,115.4806070826307,115.0,13.458145013277116,77.0,99.2,106.0,115.0,124.0,133.0,158.0
role_label,EMS,summary_sentence_count,593,1.0067453625632379,1.0,0.08192179186688256,1.0,1.0,1.0,1.0,1.0,1.0,2.0
role_label,Firefighter,reward,1023,0.7266881395854945,0.7574163281172513,0.08535199058010413,0.34689811393618586,0.6025365775823592,0.6866673564041654,0.7574163281172513,0.7885336217284202,0.7993958906531334,0.8325798459351063
role_label,Firefighter,relevance,1023,0.7417379729897202,0.756674213707447,0.06237612329734955,0.572967042773962,0.6365414987504482,0.7093213699758052,0.756674213707447,0.787180744856596,0.8088996893167495,0.8719894737005233
role_label,Firefighter,factuality,1023,0.4813399240156073,0.47807320952415466,0.01043093683975667,0.4646419584751129,0.472122049331665,0.47422847151756287,0.47807320952415466,0.48485638201236725,0.4981765985488892,0.5239765048027039
role_label,Firefighter,role_coverage,1023,0.865265558813946,1.0,0.23468806371047826,0.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
role_label,Firefighter,urgency,1023,0.8684587813620072,1.0,0.30885328070234397,0.0,0.4,1.0,1.0,1.0,1.0,1.0
role_label,Firefighter,summary_word_count,1023,16.597262952101662,17.0,1.8893232659847485,11.0,14.0,15.0,17.0,18.0,19.0,22.0
role_label,Firefighter,summary_char_length,1023,121.13978494623656,121.0,12.371334312589859,83.0,105.2,113.0,121.0,129.0,137.0,156.0
role_label,Firefighter,summary_sentence_count,1023,1.0039100684261975,1.0,0.06243869577617831,1.0,1.0,1.0,1.0,1.0,1.0,2.0
role_label,Firefighter/EMS,reward,153,0.6101745733787145,0.6424246206134558,0.10652881777855146,0.38961679510772224,0.44465817924588913,0.5428652317076921,0.6424246206134558,0.6848730907340844,0.7530220174863935,0.7744433172047138
