group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Caution and advice,summary_sentence_count,697,1.011477761836442,1.0,0.10659420517360511,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Donations and volunteering,reward,245,0.569512253816816,0.5596742251515388,0.11827669622998932,0.3434160470217466,0.43938399259746075,0.46925764150917526,0.5596742251515388,0.665659918487072,0.7571149578988552,0.8123213796317577
information_type,Donations and volunteering,relevance,245,0.7220709767192601,0.7202483221888543,0.05562082368785351,0.606178119033575,0.6487567305564879,0.683933788537979,0.7202483221888543,0.7605945259332656,0.7944352266192436,0.8812969923019408
information_type,Donations and volunteering,factuality,245,0.4729183553432932,0.4718441367149353,0.006884745902815468,0.46321210265159607,0.4676229655742645,0.4697793126106262,0.4718441367149353,0.47452691197395325,0.47690234184265134,0.5239765048027039
information_type,Donations and volunteering,role_coverage,245,0.3782312925170068,0.0,0.43735788846790863,0.0,0.0,0.0,0.0,1.0,1.0,1.0
information_type,Donations and volunteering,urgency,245,0.6145578231292517,0.5,0.33524227562860864,0.0,0.0,0.4,0.5,1.0,1.0,1.0
information_type,Donations and volunteering,summary_word_count,245,16.930612244897958,17.0,1.999815983505041,12.0,14.0,16.0,17.0,18.0,19.0,23.0
information_type,Donations and volunteering,summary_char_length,245,118.81632653061224,119.0,13.38134477882033,87.0,102.0,110.0,119.0,127.0,135.6,167.0
information_type,Donations and volunteering,summary_sentence_count,245,1.0081632653061225,1.0,0.09016545514092128,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Infrastructure and utilities,reward,529,0.6273089698932066,0.6390108798444271,0.12065089382048676,0.3717157614976167,0.4561799973249435,0.535494243428111,0.6390108798444271,0.7491331569477916,0.7906559076309203,0.8171422107517718
information_type,Infrastructure and utilities,relevance,529,0.7306175554561163,0.737089355289936,0.0519804599056181,0.5984543330967426,0.6530776989459992,0.6983341634273529,0.737089355289936,0.768975293636322,0.793419679403305,0.847239127755165
information_type,Infrastructure and utilities,factuality,529,0.4805742004849885,0.47764477133750916,0.009970332791551783,0.46675023436546326,0.47113690972328187,0.4737137258052826,0.47764477133750916,0.4848576486110687,0.4954311788082123,0.5210396647453308
information_type,Infrastructure and utilities,role_coverage,529,0.544580970384373,0.5,0.44008679437314674,0.0,0.0,0.0,0.5,1.0,1.0,1.0
information_type,Infrastructure and utilities,urgency,529,0.7126654064272212,1.0,0.31570370463931513,0.0,0.4,0.4,1.0,1.0,1.0,1.0
information_type,Infrastructure and utilities,summary_word_count,529,17.421550094517958,17.0,1.9330627727948546,12.0,15.0,16.0,17.0,19.0,20.0,23.0
information_type,Infrastructure and utilities,summary_char_length,529,120.74480151228734,121.0,13.130215284486672,83.0,104.0,112.0,121.0,130.0,138.0,157.0
information_type,Infrastructure and utilities,summary_sentence_count,529,1.00945179584121,1.0,0.1440271769177527,1.0,1.0,1.0,1.0,1.0,1.0,4.0
information_type,Not applicable,reward,60,0.5626060398044065,0.544162138197571,0.12167746079903743,0.35649121873080725,0.445167412802577,0.4589861440099775,0.544162138197571,0.6511318345259254,0.7606963104233146,0.788901005461812
information_type,Not applicable,relevance,60,0.6993096229496101,0.7058376684784888,0.04966472764406178,0.5779594086110591,0.6328447275981307,0.6632429085671903,0.7058376684784888,0.737304887548089,0.7561407110095023,0.7926326572895049
information_type,Not applicable,factuality,60,0.4753906870881716,0.47447364032268524,0.006302586445408762,0.46616244316101074,0.4704549103975296,0.4718289151787758,0.47447364032268524,0.47678084671497345,0.4811301350593567,0.5091410279273987
information_type,Not applicable,role_coverage,60,0.3333333333333333,0.0,0.4446797870314664,0.0,0.0,0.0,0.0,1.0,1.0,1.0
information_type,Not applicable,urgency,60,0.6616666666666666,0.5,0.30146066256386805,0.0,0.4,0.4,0.5,1.0,1.0,1.0
information_type,Not applicable,summary_word_count,60,16.166666666666668,16.0,2.00141193099125,11.0,14.0,15.0,16.0,18.0,19.0,20.0
information_type,Not applicable,summary_char_length,60,113.98333333333333,113.5,14.632783794682435,77.0,93.9,103.75,113.5,124.0,133.0,142.0
information_type,Not applicable,summary_sentence_count,60,1.0166666666666666,1.0,0.12909944487358058,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Not labeled,reward,271,0.5143726698989404,0.47286465093493457,0.1134735634399123,0.32610634073615075,0.3853706061840057,0.45054709918797015,0.47286465093493457,0.563090566471219,0.6838392720371484,0.8021508850157261
information_type,Not labeled,relevance,271,0.6980378414555779,0.6990494161844254,0.04595965264693585,0.5755060892552137,0.6322829276323318,0.6694449592381715,0.6990494161844254,0.7320342391729355,0.7507069826126098,0.8096933841705322
information_type,Not labeled,factuality,271,0.4785648848297851,0.47714725136756897,0.006885820549126119,0.4675520658493042,0.4709000289440155,0.47339609265327454,0.47714725136756897,0.4829357862472534,0.4873030185699463,0.5041767358779907
information_type,Not labeled,role_coverage,271,0.27337023370233704,0.0,0.41278084176070684,0.0,0.0,0.0,0.0,0.5,1.0,1.0
information_type,Not labeled,urgency,271,0.4787207872078721,0.5,0.32469397358741825,0.0,0.0,0.4,0.5,0.5,1.0,1.0
information_type,Not labeled,summary_word_count,271,16.726937269372694,17.0,1.8112747280561108,12.0,15.0,15.0,17.0,18.0,19.0,22.0
information_type,Not labeled,summary_char_length,271,119.19557195571956,118.0,11.973525531485558,85.0,105.0,112.0,118.0,127.0,136.0,145.0
information_type,Not labeled,summary_sentence_count,271,1.011070110701107,1.0,0.10482418557326745,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Other Useful Information,reward,1588,0.6192546698876198,0.5923336225748062,0.12794318126633125,0.3414630114845931,0.458574740037322,0.49702753536403177,0.5923336225748062,0.7615807129070162,0.7900175917595624,0.8325798459351063
information_type,Other Useful Information,relevance,1588,0.732019260636899,0.737273495644331,0.05229558418906724,0.572967042773962,0.6608320471644402,0.6991317428648471,0.737273495644331,0.7702821865677832,0.7967296087741851,0.8719894737005233
information_type,Other Useful Information,factuality,1588,0.4799666936680562,0.47700904309749603,0.01001019202786371,0.4646419584751129,0.47044268250465393,0.4731418639421463,0.47700904309749603,0.4832040145993233,0.49494504928588867,0.5196241736412048
information_type,Other Useful Information,role_coverage,1588,0.5009445843828715,0.5,0.45166399838549376,0.0,0.0,0.0,0.5,1.0,1.0,1.0
information_type,Other Useful Information,urgency,1588,0.7143366918555836,1.0,0.3379529096499276,0.0,0.4,0.4,1.0,1.0,1.0,1.0
information_type,Other Useful Information,summary_word_count,1588,16.866498740554157,17.0,2.047282572415289,11.0,14.0,16.0,17.0,18.0,19.0,26.0
information_type,Other Useful Information,summary_char_length,1588,119.11964735516372,118.0,13.795592727517748,79.0,102.0,110.0,118.0,127.0,137.0,177.0
information_type,Other Useful Information,summary_sentence_count,1588,1.0113350125944585,1.0,0.10589424696163319,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Sympathy and support,reward,308,0.5954528051183697,0.565292408807824,0.11883153405961372,0.3262743715941906,0.453649452097714,0.5283921827736776,0.565292408807824,0.6858553882315754,0.7742191993892192,0.806259778290987
information_type,Sympathy and support,relevance,308,0.7024986379612055,0.7083842508494853,0.057694356064656796,0.5802840628661216,0.6159975411370396,0.659659151546657,0.7083842508494853,0.7496520832180975,0.7754461213946342,0.8392128854990004
information_type,Sympathy and support,factuality,308,0.4748499238645876,0.47394491732120514,0.005089949246954307,0.46452468633651733,0.46992906332015993,0.4715236872434616,0.47394491732120514,0.4770328477025032,0.4801906257867813,0.5032468438148499
information_type,Sympathy and support,role_coverage,308,0.3874458874458874,0.0,0.4436723320348209,0.0,0.0,0.0,0.0,1.0,1.0,1.0
information_type,Sympathy and support,urgency,308,0.7668831168831168,1.0,0.3331594932850211,0.0,0.4,0.5,1.0,1.0,1.0,1.0
information_type,Sympathy and support,summary_word_count,308,16.542207792207794,16.0,2.131240634166129,12.0,14.0,15.0,16.0,18.0,19.0,22.0
information_type,Sympathy and support,summary_char_length,308,115.46428571428571,114.0,15.101891412794437,85.0,97.0,104.0,114.0,126.0,136.0,160.0
information_type,Sympathy and support,summary_sentence_count,308,1.0064935064935066,1.0,0.08045094782882897,1.0,1.0,1.0,1.0,1.0,1.0,2.0
