group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Bombings,reward,213,0.5832732459683851,0.6107838500166933,0.1246076773877404,0.33056146819144483,0.4408205737620592,0.46436897903680796,0.6107838500166933,0.6678154453635216,0.7645683293789626,0.8100594781339169
disaster_type,Bombings,relevance,213,0.7208102311554229,0.7216810315847396,0.05069940041519906,0.5691359253600239,0.6569422346353531,0.6837474644184112,0.7216810315847396,0.7564143344759942,0.7831875315308571,0.8469447389245033
disaster_type,Bombings,factuality,213,0.4790134333388906,0.47646281123161316,0.008895384725030271,0.46802639961242676,0.4715169370174408,0.4732102155685425,0.47646281123161316,0.48079046607017517,0.49106668233871464,0.5145774483680725
disaster_type,Bombings,role_coverage,213,0.4937402190923318,0.5,0.4790828516409555,0.0,0.0,0.0,0.5,1.0,1.0,1.0
disaster_type,Bombings,urgency,213,0.5624413145539906,0.4,0.3043670397543562,0.0,0.4,0.4,0.4,1.0,1.0,1.0
disaster_type,Bombings,summary_word_count,213,16.492957746478872,17.0,2.003816449032637,12.0,14.0,15.0,17.0,18.0,19.0,23.0
disaster_type,Bombings,summary_char_length,213,116.14553990610328,115.0,13.85308498148684,86.0,99.0,106.0,115.0,126.0,134.8,158.0
disaster_type,Bombings,summary_sentence_count,213,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Collapse,reward,596,0.6064287207615916,0.573882851190865,0.11374741207894536,0.33947672247886657,0.46091519586741925,0.5551735080964864,0.573882851190865,0.6817899653315544,0.7706186513602734,0.8092113831639289
disaster_type,Collapse,relevance,596,0.7008934309671714,0.7001824423670768,0.041253139571975385,0.5953684188425541,0.6447800613939761,0.6735422369092703,0.7001824423670768,0.7274458304047584,0.7572431825101376,0.8242028266191481
disaster_type,Collapse,factuality,596,0.47623141749993264,0.47454191744327545,0.006742964797606519,0.4665256142616272,0.4706925004720688,0.4724060222506523,0.47454191744327545,0.4779658764600754,0.483049601316452,0.5143070816993713
disaster_type,Collapse,role_coverage,596,0.49776286353467564,0.5,0.47337577321128615,0.0,0.0,0.0,0.5,1.0,1.0,1.0
disaster_type,Collapse,urgency,596,0.7125279642058165,1.0,0.3974047744708718,0.0,0.0,0.5,1.0,1.0,1.0,1.0
disaster_type,Collapse,summary_word_count,596,18.075503355704697,18.0,2.078138448244667,12.0,15.0,17.0,18.0,19.0,21.0,26.0
disaster_type,Collapse,summary_char_length,596,127.03691275167785,127.0,13.067194662024136,85.0,110.0,118.0,127.0,137.0,142.0,167.0
disaster_type,Collapse,summary_sentence_count,596,1.0016778523489933,1.0,0.04096159602595202,1.0,1.0,1.0,1.0,1.0,1.0,2.0
disaster_type,Crash,reward,388,0.653494915952662,0.66128218755126,0.11072072946213111,0.3429221856594085,0.5158753062362472,0.5754349618032575,0.66128218755126,0.7674734253063799,0.7840140569731593,0.8121870452165603
