group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Earthquake,relevance,632,0.6977684653635267,0.706481259316206,0.05161509010805108,0.5689864441752434,0.6148231581225991,0.6684730801731348,0.706481259316206,0.7322627820074559,0.7574300287663935,0.8264672338962554
disaster_type,Earthquake,factuality,632,0.48208724198084846,0.47904419898986816,0.008102464590945165,0.46783146262168884,0.47431550920009613,0.4762192592024803,0.47904419898986816,0.48593006283044815,0.4965020984411239,0.5121376514434814
disaster_type,Earthquake,role_coverage,632,0.6834124472573839,0.6666666666666666,0.3516725975216688,0.0,0.0,0.5,0.6666666666666666,1.0,1.0,1.0
disaster_type,Earthquake,urgency,632,0.5488924050632912,0.5,0.2498786541749276,0.0,0.4,0.5,0.5,0.5,1.0,1.0
disaster_type,Earthquake,summary_word_count,632,18.181962025316455,17.0,3.46320353310477,12.0,14.0,16.0,17.0,20.0,24.0,31.0
disaster_type,Earthquake,summary_char_length,632,125.5886075949367,118.0,23.981273662781078,89.0,100.1,110.0,118.0,139.25,166.0,223.0
disaster_type,Earthquake,summary_sentence_count,632,1.0316455696202531,1.0,0.17519329875776493,1.0,1.0,1.0,1.0,1.0,1.0,2.0
disaster_type,Explosion,reward,486,0.7056899589566833,0.7401720479875803,0.0904700457305151,0.32843543937429787,0.5723240863531828,0.6749790976196527,0.7401720479875803,0.7654533013142646,0.7847687746956944,0.8151514564454556
disaster_type,Explosion,relevance,486,0.6993446911847575,0.6964252039790153,0.06506638933011653,0.554394269734621,0.6093979897908866,0.6491105914115904,0.6964252039790153,0.7501805290579795,0.7867752701044082,0.854056042432785
disaster_type,Explosion,factuality,486,0.4794797373038751,0.4773051142692566,0.006498937644279311,0.4708252549171448,0.47369202971458435,0.47496190667152405,0.4773051142692566,0.48188064992427826,0.48868413269519806,0.5201617479324341
disaster_type,Explosion,role_coverage,486,0.7978395061728395,1.0,0.3396066329437135,0.0,0.0,0.5,1.0,1.0,1.0,1.0
disaster_type,Explosion,urgency,486,0.9074074074074074,1.0,0.22501113629052613,0.0,0.5,1.0,1.0,1.0,1.0,1.0
disaster_type,Explosion,summary_word_count,486,17.17283950617284,17.0,2.5579798252839594,12.0,14.0,15.0,17.0,19.0,20.0,26.0
disaster_type,Explosion,summary_char_length,486,116.7119341563786,114.0,16.546944825418663,80.0,98.0,103.0,114.0,128.0,137.0,167.0
disaster_type,Explosion,summary_sentence_count,486,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Fire,reward,112,0.6317520006302566,0.6480054287239909,0.11047905993035291,0.34805503629148005,0.49706628029793504,0.5555364227853714,0.6480054287239909,0.6985619478672742,0.7834818694293499,0.8037521050870418
disaster_type,Fire,relevance,112,0.7179740920662879,0.7144733622670173,0.05663419382329311,0.6090904556214809,0.6503644674271345,0.6676157251000403,0.7144733622670173,0.7649221286177634,0.8003408689796925,0.8165464743971824
disaster_type,Fire,factuality,112,0.47839189267584253,0.4762224555015564,0.006538811874254783,0.47026991844177246,0.47309782803058625,0.47443554550409317,0.4762224555015564,0.48009924590587616,0.48725445568561554,0.5073439478874207
disaster_type,Fire,role_coverage,112,0.5364583333333334,0.5,0.323963900548902,0.0,0.0,0.3333333333333333,0.5,0.75,1.0,1.0
disaster_type,Fire,urgency,112,0.7678571428571429,1.0,0.32137494190097227,0.0,0.5,0.5,1.0,1.0,1.0,1.0
disaster_type,Fire,summary_word_count,112,17.3125,17.0,2.471572610944532,9.0,15.0,16.0,17.0,18.0,21.0,24.0
disaster_type,Fire,summary_char_length,112,118.83035714285714,119.5,16.49836923028113,75.0,99.0,110.0,119.5,128.0,142.9,160.0
disaster_type,Fire,summary_sentence_count,112,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Floods,reward,1026,0.6382904160924587,0.6444742577895523,0.10021361640869689,0.345494760684669,0.4847120970115065,0.5640016172267496,0.6444742577895523,0.7318878007913008,0.771501900665462,0.8153317278623581
disaster_type,Floods,relevance,1026,0.6797932698229803,0.6807901516556739,0.047640058007832636,0.5432094264775514,0.6143116924911738,0.6460961904376745,0.6807901516556739,0.7130110628902911,0.7448910161852836,0.8271437644958496
disaster_type,Floods,factuality,1026,0.4762529059808854,0.4752116799354553,0.004634145307517653,0.4649321138858795,0.47215941548347473,0.47338784486055374,0.4752116799354553,0.47782204300165176,0.48122669756412506,0.5057822465896606
disaster_type,Floods,role_coverage,1026,0.8750812215724496,1.0,0.25749600761686686,0.0,0.5,1.0,1.0,1.0,1.0,1.0
disaster_type,Floods,urgency,1026,0.5314165042235218,0.5,0.34501106727855707,0.0,0.0,0.4,0.5,1.0,1.0,1.0
disaster_type,Floods,summary_word_count,1026,18.62475633528265,19.0,2.573510687299113,12.0,15.0,17.0,19.0,20.0,22.0,30.0
disaster_type,Floods,summary_char_length,1026,124.78947368421052,124.0,16.385136819714695,78.0,105.0,112.25,124.0,135.0,145.0,208.0
disaster_type,Floods,summary_sentence_count,1026,1.0029239766081872,1.0,0.05402102635063534,1.0,1.0,1.0,1.0,1.0,1.0,2.0
disaster_type,Haze,reward,218,0.6746321334736101,0.6717507215666896,0.05208048726213014,0.4592469053560247,0.6374092757950226,0.661340148447392,0.6717507215666896,0.6980168520038327,0.7318357188825806,0.7854368415474892
disaster_type,Haze,relevance,218,0.6517712693300457,0.6348042037338018,0.05432262614860711,0.5704293762333691,0.593464362071827,0.6087016915669664,0.6348042037338018,0.6933184888213872,0.7380849008262157,0.7933330297470093
disaster_type,Haze,factuality,218,0.4799937109608169,0.4792201519012451,0.00518810741890055,0.4715123176574707,0.47480725347995756,0.47671494632959366,0.4792201519012451,0.48210857063531876,0.48587236404418943,0.5074477791786194
disaster_type,Haze,role_coverage,218,0.7064220183486238,0.6666666666666666,0.15162388209821434,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
disaster_type,Haze,urgency,218,0.9261467889908257,1.0,0.22433684456270572,0.0,0.5,1.0,1.0,1.0,1.0,1.0
disaster_type,Haze,summary_word_count,218,14.490825688073395,14.0,2.2662436198675855,12.0,12.0,13.0,14.0,15.0,18.0,21.0
disaster_type,Haze,summary_char_length,218,101.71100917431193,98.0,12.826526656645912,84.0,85.0,93.0,98.0,108.0,121.30000000000001,139.0
disaster_type,Haze,summary_sentence_count,218,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Meteorite,reward,372,0.6700954772559901,0.6731768092513084,0.06787879081493683,0.436372265741229,0.5857794179171323,0.6499070018716155,0.6731768092513084,0.6954950567707419,0.7650216820389033,0.806055354475975
disaster_type,Meteorite,relevance,372,0.706218236086199,0.7246246114373207,0.06695687439674328,0.5544444577768445,0.6077349639683961,0.6418021380901336,0.7246246114373207,0.75850191116333,0.7785797142982482,0.884343473613262
disaster_type,Meteorite,factuality,372,0.48232153979360415,0.48035961389541626,0.007504922567879868,0.4707232713699341,0.4747424632310867,0.47695910185575485,0.48035961389541626,0.4861984848976135,0.49235792458057404,0.5221772789955139
disaster_type,Meteorite,role_coverage,372,0.9401881720430108,1.0,0.1757073425219233,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
disaster_type,Meteorite,urgency,372,0.571505376344086,0.5,0.26644286031846076,0.0,0.4,0.4,0.5,0.5,1.0,1.0
disaster_type,Meteorite,summary_word_count,372,17.260752688172044,17.0,2.8510682677749,7.0,14.0,15.0,17.0,20.0,21.0,27.0
disaster_type,Meteorite,summary_char_length,372,117.09408602150538,115.0,18.503857468401264,49.0,97.10000000000001,102.0,115.0,131.25,142.0,185.0
disaster_type,Meteorite,summary_sentence_count,372,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Shootings,reward,370,0.5988536957430208,0.5936939430485169,0.12138450818962254,0.3463983857259154,0.43237782391160723,0.4884107084199786,0.5936939430485169,0.6809493951499462,0.7715065166279674,0.8123576331138611
disaster_type,Shootings,relevance,370,0.7273900634634334,0.7301213175058364,0.044291908886381126,0.6327940449118614,0.6673301043361425,0.6904792919754981,0.7301213175058364,0.763961262255907,0.7850656345486641,0.8378007292747497
disaster_type,Shootings,factuality,370,0.47919482024940285,0.4776430279016495,0.005744613620309505,0.4675460457801819,0.47336940765380864,0.4745974466204643,0.4776430279016495,0.4830514118075371,0.48759088218212127,0.49806514382362366
disaster_type,Shootings,role_coverage,370,0.49099099099099097,0.5,0.45411389630017573,0.0,0.0,0.0,0.5,1.0,1.0,1.0
disaster_type,Shootings,urgency,370,0.6313513513513513,0.5,0.3527356498836791,0.0,0.0,0.4,0.5,1.0,1.0,1.0
disaster_type,Shootings,summary_word_count,370,17.13243243243243,17.0,2.287298977978927,12.0,14.0,16.0,17.0,18.0,20.0,27.0
disaster_type,Shootings,summary_char_length,370,115.64864864864865,112.0,15.565085339879614,76.0,97.0,106.0,112.0,124.75,136.0,181.0
disaster_type,Shootings,summary_sentence_count,370,1.0135135135135136,1.0,0.13706596865265105,1.0,1.0,1.0,1.0,1.0,1.0,3.0
disaster_type,Typhoon,reward,304,0.6622656688241088,0.6664099103212356,0.09625729090152157,0.35080452684313057,0.5247700482606888,0.6439051695354283,0.6664099103212356,0.7207186990976333,0.777993060566485,0.8147525618225335
disaster_type,Typhoon,relevance,304,0.7072930113479837,0.7089844979345798,0.05593834495940817,0.5813056070357561,0.6313601108267903,0.6679523304104804,0.7089844979345798,0.7394445601850748,0.77852603033185,0.8480634972453116
disaster_type,Typhoon,factuality,304,0.47665947695311744,0.47575463354587555,0.004993816075843237,0.4686352610588074,0.4722366571426392,0.4734716936945915,0.47575463354587555,0.4784322679042816,0.4813074320554733,0.5076594948768616
disaster_type,Typhoon,role_coverage,304,0.8925438596491229,1.0,0.25134978099867705,0.0,0.5,1.0,1.0,1.0,1.0,1.0
disaster_type,Typhoon,urgency,304,0.5851973684210526,0.5,0.3152001206101544,0.0,0.0,0.5,0.5,1.0,1.0,1.0
disaster_type,Typhoon,summary_word_count,304,17.476973684210527,18.0,2.967279657693551,12.0,13.0,15.0,18.0,20.0,21.0,26.0
