group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
role_label,Police,summary_sentence_count,3280,1.0051829268292682,1.0,0.07594457587229535,1.0,1.0,1.0,1.0,1.0,1.0,3.0
role_label,Police/EMS,reward,401,0.5849393761703796,0.5935718866810202,0.10330874554018427,0.3463983857259154,0.436372265741229,0.5170365958660841,0.5935718866810202,0.6639420105268558,0.7354024291783572,0.7789480998367071
role_label,Police/EMS,relevance,401,0.6391571238085376,0.636569420993328,0.03720449089086131,0.5432094264775514,0.5920498549938201,0.6107884638011455,0.636569420993328,0.6633863031864166,0.690274253487587,0.7482317507266998
role_label,Police/EMS,factuality,401,0.4767247300195575,0.4762606918811798,0.003961304067799169,0.46764618158340454,0.472656786441803,0.4740563631057739,0.4762606918811798,0.4786458909511566,0.4810817837715149,0.49806514382362366
role_label,Police/EMS,role_coverage,401,0.6830839567747299,0.6666666666666666,0.2913521044491896,0.0,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,1.0
role_label,Police/EMS,urgency,401,0.5271820448877805,0.5,0.37048145904893837,0.0,0.0,0.4,0.5,1.0,1.0,1.0
role_label,Police/EMS,summary_word_count,401,19.84788029925187,20.0,2.552313018741218,14.0,17.0,18.0,20.0,22.0,23.0,27.0
role_label,Police/EMS,summary_char_length,401,133.47630922693267,132.0,15.949139862203843,92.0,116.0,121.0,132.0,147.0,151.0,185.0
role_label,Police/EMS,summary_sentence_count,401,1.0024937655860349,1.0,0.04993761694389223,1.0,1.0,1.0,1.0,1.0,1.0,2.0
role_label,Police/Firefighter,reward,340,0.5502875385876225,0.5372809632401914,0.08397967081880205,0.39509114144059515,0.4366106613688171,0.5050033467146569,0.5372809632401914,0.6390335490461438,0.6610164083763956,0.7564859605580568
role_label,Police/Firefighter,relevance,340,0.6425796377020614,0.6371425699442624,0.037925883318042815,0.5689864441752434,0.596245636548847,0.612385275401175,0.6371425699442624,0.6695669732987881,0.693518367856741,0.7534905940294265
role_label,Police/Firefighter,factuality,340,0.4796563086264274,0.4784337878227234,0.005092835719867801,0.4708581864833832,0.47432278096675873,0.4760703444480896,0.4784337878227234,0.4822009429335594,0.48618580102920533,0.49927812814712524
role_label,Police/Firefighter,role_coverage,340,0.5176470588235295,0.5,0.10717776217662071,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,1.0
role_label,Police/Firefighter,urgency,340,0.5097058823529412,0.5,0.3601056580874568,0.0,0.0,0.4,0.5,1.0,1.0,1.0
role_label,Police/Firefighter,summary_word_count,340,21.923529411764704,23.0,2.7959155653720873,15.0,17.0,20.0,23.0,24.0,25.0,31.0
role_label,Police/Firefighter,summary_char_length,340,153.25,155.0,19.426417405567584,108.0,122.0,139.75,155.0,166.0,176.0,223.0
role_label,Police/Firefighter,summary_sentence_count,340,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
role_label,Police/Firefighter/EMS,reward,211,0.539967670731885,0.5381418625513712,0.0979826310848913,0.35226496763527393,0.42883780017495154,0.47055408913642166,0.5381418625513712,0.6215761875361203,0.6916049551591277,0.7542074898257851
role_label,Police/Firefighter/EMS,relevance,211,0.7044305374104335,0.7058298110961914,0.04280836021042907,0.6014954410493374,0.6473402790725231,0.6812340147793292,0.7058298110961914,0.7271731682121753,0.7643132120370865,0.794949847459793
role_label,Police/Firefighter/EMS,factuality,211,0.49050837289100574,0.49526211619377136,0.010172741405804478,0.4720231294631958,0.47462326288223267,0.47900404036045074,0.49526211619377136,0.49866266548633575,0.5010073184967041,0.5047476887702942
role_label,Police/Firefighter/EMS,role_coverage,211,0.32456556082148497,0.3333333333333333,0.268718806815484,0.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,1.0
role_label,Police/Firefighter/EMS,urgency,211,0.5293838862559241,0.5,0.337341284763335,0.0,0.0,0.5,0.5,1.0,1.0,1.0
role_label,Police/Firefighter/EMS,summary_word_count,211,17.312796208530806,17.0,3.259678227062536,13.0,14.0,15.0,17.0,19.0,22.0,30.0
role_label,Police/Firefighter/EMS,summary_char_length,211,118.79620853080569,117.0,22.23513275007484,89.0,93.0,100.5,117.0,134.5,146.0,192.0
role_label,Police/Firefighter/EMS,summary_sentence_count,211,1.042654028436019,1.0,0.20255644415082863,1.0,1.0,1.0,1.0,1.0,1.0,2.0
