group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Caution and advice,factuality,697,0.4811901772980026,0.47952693700790405,0.00703593455332698,0.46933645009994507,0.47383280992507937,0.475994735956192,0.47952693700790405,0.48413023352622986,0.4916578948497772,0.5132744312286377
information_type,Caution and advice,role_coverage,697,0.7852702056432329,1.0,0.2831639585589832,0.0,0.5,0.5,1.0,1.0,1.0,1.0
information_type,Caution and advice,urgency,697,0.6708751793400287,0.5,0.32825365528372075,0.0,0.4,0.5,0.5,1.0,1.0,1.0
information_type,Caution and advice,summary_word_count,697,16.865136298421806,16.0,3.0567719272161504,12.0,13.0,15.0,16.0,19.0,21.0,30.0
information_type,Caution and advice,summary_char_length,697,115.4361549497848,112.0,18.6766730503275,83.0,94.0,101.0,112.0,128.0,138.0,180.0
information_type,Caution and advice,summary_sentence_count,697,1.011477761836442,1.0,0.10659420517360511,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Donations and volunteering,reward,245,0.6539045155220158,0.6631371213495731,0.09279618550883979,0.4086004716406266,0.5274215395972133,0.5817077377438544,0.6631371213495731,0.7374711441248656,0.763054562151432,0.8147525618225335
information_type,Donations and volunteering,relevance,245,0.691105089002688,0.6914880082011222,0.05854911479948791,0.5713816068600863,0.6170457930862903,0.6468891605734826,0.6914880082011222,0.7298422947525978,0.7675100183486938,0.8480634972453116
information_type,Donations and volunteering,factuality,245,0.4731049510897422,0.4726179838180542,0.0031740582979541887,0.4649321138858795,0.46986451745033264,0.4713163673877716,0.4726179838180542,0.4742657244205475,0.4762955129146576,0.4912532567977905
information_type,Donations and volunteering,role_coverage,245,0.8680272108843538,1.0,0.25704634323726844,0.0,0.5,1.0,1.0,1.0,1.0,1.0
information_type,Donations and volunteering,urgency,245,0.6006802721088436,0.5,0.3368996242605262,0.0,0.0,0.5,0.5,1.0,1.0,1.0
information_type,Donations and volunteering,summary_word_count,245,17.84081632653061,18.0,2.67562757823978,12.0,14.0,16.0,18.0,19.0,21.0,26.0
information_type,Donations and volunteering,summary_char_length,245,117.43265306122449,122.0,16.387987750867488,72.0,97.0,105.0,122.0,127.0,134.0,163.0
information_type,Donations and volunteering,summary_sentence_count,245,1.0163265306122449,1.0,0.126987379609657,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Infrastructure and utilities,reward,529,0.6379845341469986,0.6543466098979116,0.09593592500041576,0.34854530580341814,0.48654291175802544,0.5777868904173374,0.6543466098979116,0.6923403337597847,0.7633438964486121,0.8030066830664873
